I0611 18:54:43.852058 140080572294976 tpu_client.py:54] Starting the local TPU driver.
I0611 18:54:43.871945 140080572294976 xla_bridge.py:212] Unable to initialize backend 'tpu_driver': Not found: Unable to find driver in registry given worker: local://
I0611 18:54:43.872510 140080572294976 xla_bridge.py:212] Unable to initialize backend 'gpu': Not found: Could not find registered platform with name: "cuda". Available platform names are: Host Interpreter
I0611 18:54:43.872897 140080572294976 xla_bridge.py:212] Unable to initialize backend 'tpu': Invalid argument: TpuPlatform is not available.
W0611 18:54:43.873142 140080572294976 xla_bridge.py:215] No GPU/TPU found, falling back to CPU. (Set TF_CPP_MIN_LOG_LEVEL=0 and rerun for more info.)
setting ^expname=bsuite_id_-_catch-0
setting ^_ignored=['bsuite_id', 'catch/1']
I0611 18:54:48.443898 140080572294976 terminal_logging.py:55] episode = 1 | episode_len = 9 | episode_return = -1.0000 | steps = 9 | total_regret = 2.0000 | total_return = -1.0000
I0611 18:55:40.877729 140080572294976 terminal_logging.py:55] episode = 881 | episode_len = 9 | episode_return = 1.0000 | steps = 7929 | total_regret = 184.0000 | total_return = 697.0000
I0611 18:55:40.917501 140080572294976 terminal_logging.py:55] episode = 882 | episode_len = 9 | episode_return = 1.0000 | steps = 7938 | total_regret = 184.0000 | total_return = 698.0000
I0611 18:55:40.917501 140080572294976 terminal_logging.py:55] episode = 882 | episode_len = 9 | episode_return = 1.0000 | steps = 7938 | total_regret = 184.0000 | total_return = 698.0000
I0611 18:55:40.961197 140080572294976 terminal_logging.py:55] episode = 883 | episode_len = 9 | episode_return = 1.0000 | steps = 7947 | total_regret = 184.0000 | total_return = 699.0000
I0611 18:55:40.961197 140080572294976 terminal_logging.py:55] episode = 883 | episode_len = 9 | episode_return = 1.0000 | steps = 7947 | total_regret = 184.0000 | total_return = 699.0000
I0611 18:55:41.003954 140080572294976 terminal_logging.py:55] episode = 884 | episode_len = 9 | episode_return = 1.0000 | steps = 7956 | total_regret = 184.0000 | total_return = 700.0000
I0611 18:55:41.003954 140080572294976 terminal_logging.py:55] episode = 884 | episode_len = 9 | episode_return = 1.0000 | steps = 7956 | total_regret = 184.0000 | total_return = 700.0000
I0611 18:55:41.044091 140080572294976 terminal_logging.py:55] episode = 885 | episode_len = 9 | episode_return = 1.0000 | steps = 7965 | total_regret = 184.0000 | total_return = 701.0000
I0611 18:55:41.044091 140080572294976 terminal_logging.py:55] episode = 885 | episode_len = 9 | episode_return = 1.0000 | steps = 7965 | total_regret = 184.0000 | total_return = 701.0000
I0611 18:55:41.085464 140080572294976 terminal_logging.py:55] episode = 886 | episode_len = 9 | episode_return = 1.0000 | steps = 7974 | total_regret = 184.0000 | total_return = 702.0000
I0611 18:55:41.085464 140080572294976 terminal_logging.py:55] episode = 886 | episode_len = 9 | episode_return = 1.0000 | steps = 7974 | total_regret = 184.0000 | total_return = 702.0000
I0611 18:55:41.152418 140080572294976 terminal_logging.py:55] episode = 887 | episode_len = 9 | episode_return = 1.0000 | steps = 7983 | total_regret = 184.0000 | total_return = 703.0000
I0611 18:55:41.152418 140080572294976 terminal_logging.py:55] episode = 887 | episode_len = 9 | episode_return = 1.0000 | steps = 7983 | total_regret = 184.0000 | total_return = 703.0000
I0611 18:55:41.193163 140080572294976 terminal_logging.py:55] episode = 888 | episode_len = 9 | episode_return = 1.0000 | steps = 7992 | total_regret = 184.0000 | total_return = 704.0000
I0611 18:55:41.193163 140080572294976 terminal_logging.py:55] episode = 888 | episode_len = 9 | episode_return = 1.0000 | steps = 7992 | total_regret = 184.0000 | total_return = 704.0000
I0611 18:55:41.235316 140080572294976 terminal_logging.py:55] episode = 889 | episode_len = 9 | episode_return = 1.0000 | steps = 8001 | total_regret = 184.0000 | total_return = 705.0000
I0611 18:55:41.235316 140080572294976 terminal_logging.py:55] episode = 889 | episode_len = 9 | episode_return = 1.0000 | steps = 8001 | total_regret = 184.0000 | total_return = 705.0000
I0611 18:55:41.275717 140080572294976 terminal_logging.py:55] episode = 890 | episode_len = 9 | episode_return = 1.0000 | steps = 8010 | total_regret = 184.0000 | total_return = 706.0000
I0611 18:55:41.275717 140080572294976 terminal_logging.py:55] episode = 890 | episode_len = 9 | episode_return = 1.0000 | steps = 8010 | total_regret = 184.0000 | total_return = 706.0000
I0611 18:55:41.315392 140080572294976 terminal_logging.py:55] episode = 891 | episode_len = 9 | episode_return = 1.0000 | steps = 8019 | total_regret = 184.0000 | total_return = 707.0000
I0611 18:55:41.315392 140080572294976 terminal_logging.py:55] episode = 891 | episode_len = 9 | episode_return = 1.0000 | steps = 8019 | total_regret = 184.0000 | total_return = 707.0000
I0611 18:55:41.357823 140080572294976 terminal_logging.py:55] episode = 892 | episode_len = 9 | episode_return = 1.0000 | steps = 8028 | total_regret = 184.0000 | total_return = 708.0000
I0611 18:55:41.357823 140080572294976 terminal_logging.py:55] episode = 892 | episode_len = 9 | episode_return = 1.0000 | steps = 8028 | total_regret = 184.0000 | total_return = 708.0000
I0611 18:55:41.440522 140080572294976 terminal_logging.py:55] episode = 893 | episode_len = 9 | episode_return = 1.0000 | steps = 8037 | total_regret = 184.0000 | total_return = 709.0000
I0611 18:55:41.440522 140080572294976 terminal_logging.py:55] episode = 893 | episode_len = 9 | episode_return = 1.0000 | steps = 8037 | total_regret = 184.0000 | total_return = 709.0000
I0611 18:55:41.491315 140080572294976 terminal_logging.py:55] episode = 894 | episode_len = 9 | episode_return = 1.0000 | steps = 8046 | total_regret = 184.0000 | total_return = 710.0000
I0611 18:55:41.491315 140080572294976 terminal_logging.py:55] episode = 894 | episode_len = 9 | episode_return = 1.0000 | steps = 8046 | total_regret = 184.0000 | total_return = 710.0000
I0611 18:55:41.530998 140080572294976 terminal_logging.py:55] episode = 895 | episode_len = 9 | episode_return = 1.0000 | steps = 8055 | total_regret = 184.0000 | total_return = 711.0000
I0611 18:55:41.530998 140080572294976 terminal_logging.py:55] episode = 895 | episode_len = 9 | episode_return = 1.0000 | steps = 8055 | total_regret = 184.0000 | total_return = 711.0000
I0611 18:55:41.567229 140080572294976 terminal_logging.py:55] episode = 896 | episode_len = 9 | episode_return = 1.0000 | steps = 8064 | total_regret = 184.0000 | total_return = 712.0000
I0611 18:55:41.567229 140080572294976 terminal_logging.py:55] episode = 896 | episode_len = 9 | episode_return = 1.0000 | steps = 8064 | total_regret = 184.0000 | total_return = 712.0000
I0611 18:55:41.615893 140080572294976 terminal_logging.py:55] episode = 897 | episode_len = 9 | episode_return = 1.0000 | steps = 8073 | total_regret = 184.0000 | total_return = 713.0000
I0611 18:55:41.615893 140080572294976 terminal_logging.py:55] episode = 897 | episode_len = 9 | episode_return = 1.0000 | steps = 8073 | total_regret = 184.0000 | total_return = 713.0000
I0611 18:55:41.675386 140080572294976 terminal_logging.py:55] episode = 898 | episode_len = 9 | episode_return = 1.0000 | steps = 8082 | total_regret = 184.0000 | total_return = 714.0000
I0611 18:55:41.675386 140080572294976 terminal_logging.py:55] episode = 898 | episode_len = 9 | episode_return = 1.0000 | steps = 8082 | total_regret = 184.0000 | total_return = 714.0000
I0611 18:55:41.717273 140080572294976 terminal_logging.py:55] episode = 899 | episode_len = 9 | episode_return = 1.0000 | steps = 8091 | total_regret = 184.0000 | total_return = 715.0000
I0611 18:55:41.717273 140080572294976 terminal_logging.py:55] episode = 899 | episode_len = 9 | episode_return = 1.0000 | steps = 8091 | total_regret = 184.0000 | total_return = 715.0000
I0611 18:55:41.785785 140080572294976 terminal_logging.py:55] episode = 900 | episode_len = 9 | episode_return = 1.0000 | steps = 8100 | total_regret = 184.0000 | total_return = 716.0000
I0611 18:55:41.785785 140080572294976 terminal_logging.py:55] episode = 900 | episode_len = 9 | episode_return = 1.0000 | steps = 8100 | total_regret = 184.0000 | total_return = 716.0000
I0611 18:55:41.854759 140080572294976 terminal_logging.py:55] episode = 901 | episode_len = 9 | episode_return = 1.0000 | steps = 8109 | total_regret = 184.0000 | total_return = 717.0000
I0611 18:55:41.854759 140080572294976 terminal_logging.py:55] episode = 901 | episode_len = 9 | episode_return = 1.0000 | steps = 8109 | total_regret = 184.0000 | total_return = 717.0000
I0611 18:55:41.904528 140080572294976 terminal_logging.py:55] episode = 902 | episode_len = 9 | episode_return = 1.0000 | steps = 8118 | total_regret = 184.0000 | total_return = 718.0000
I0611 18:55:41.904528 140080572294976 terminal_logging.py:55] episode = 902 | episode_len = 9 | episode_return = 1.0000 | steps = 8118 | total_regret = 184.0000 | total_return = 718.0000
I0611 18:55:41.983416 140080572294976 terminal_logging.py:55] episode = 903 | episode_len = 9 | episode_return = 1.0000 | steps = 8127 | total_regret = 184.0000 | total_return = 719.0000
I0611 18:55:41.983416 140080572294976 terminal_logging.py:55] episode = 903 | episode_len = 9 | episode_return = 1.0000 | steps = 8127 | total_regret = 184.0000 | total_return = 719.0000
I0611 18:55:42.029825 140080572294976 terminal_logging.py:55] episode = 904 | episode_len = 9 | episode_return = 1.0000 | steps = 8136 | total_regret = 184.0000 | total_return = 720.0000
I0611 18:55:42.029825 140080572294976 terminal_logging.py:55] episode = 904 | episode_len = 9 | episode_return = 1.0000 | steps = 8136 | total_regret = 184.0000 | total_return = 720.0000
I0611 18:55:42.069406 140080572294976 terminal_logging.py:55] episode = 905 | episode_len = 9 | episode_return = 1.0000 | steps = 8145 | total_regret = 184.0000 | total_return = 721.0000
I0611 18:55:42.069406 140080572294976 terminal_logging.py:55] episode = 905 | episode_len = 9 | episode_return = 1.0000 | steps = 8145 | total_regret = 184.0000 | total_return = 721.0000
I0611 18:55:42.118515 140080572294976 terminal_logging.py:55] episode = 906 | episode_len = 9 | episode_return = 1.0000 | steps = 8154 | total_regret = 184.0000 | total_return = 722.0000
I0611 18:55:42.118515 140080572294976 terminal_logging.py:55] episode = 906 | episode_len = 9 | episode_return = 1.0000 | steps = 8154 | total_regret = 184.0000 | total_return = 722.0000
I0611 18:55:42.179289 140080572294976 terminal_logging.py:55] episode = 907 | episode_len = 9 | episode_return = 1.0000 | steps = 8163 | total_regret = 184.0000 | total_return = 723.0000
I0611 18:55:42.179289 140080572294976 terminal_logging.py:55] episode = 907 | episode_len = 9 | episode_return = 1.0000 | steps = 8163 | total_regret = 184.0000 | total_return = 723.0000
I0611 18:55:42.223023 140080572294976 terminal_logging.py:55] episode = 908 | episode_len = 9 | episode_return = 1.0000 | steps = 8172 | total_regret = 184.0000 | total_return = 724.0000
I0611 18:55:42.223023 140080572294976 terminal_logging.py:55] episode = 908 | episode_len = 9 | episode_return = 1.0000 | steps = 8172 | total_regret = 184.0000 | total_return = 724.0000
I0611 18:55:42.268139 140080572294976 terminal_logging.py:55] episode = 909 | episode_len = 9 | episode_return = 1.0000 | steps = 8181 | total_regret = 184.0000 | total_return = 725.0000
I0611 18:55:42.268139 140080572294976 terminal_logging.py:55] episode = 909 | episode_len = 9 | episode_return = 1.0000 | steps = 8181 | total_regret = 184.0000 | total_return = 725.0000
I0611 18:55:42.308406 140080572294976 terminal_logging.py:55] episode = 910 | episode_len = 9 | episode_return = 1.0000 | steps = 8190 | total_regret = 184.0000 | total_return = 726.0000
I0611 18:55:42.308406 140080572294976 terminal_logging.py:55] episode = 910 | episode_len = 9 | episode_return = 1.0000 | steps = 8190 | total_regret = 184.0000 | total_return = 726.0000
I0611 18:55:42.349843 140080572294976 terminal_logging.py:55] episode = 911 | episode_len = 9 | episode_return = 1.0000 | steps = 8199 | total_regret = 184.0000 | total_return = 727.0000
I0611 18:55:42.349843 140080572294976 terminal_logging.py:55] episode = 911 | episode_len = 9 | episode_return = 1.0000 | steps = 8199 | total_regret = 184.0000 | total_return = 727.0000
I0611 18:55:42.395238 140080572294976 terminal_logging.py:55] episode = 912 | episode_len = 9 | episode_return = 1.0000 | steps = 8208 | total_regret = 184.0000 | total_return = 728.0000
I0611 18:55:42.395238 140080572294976 terminal_logging.py:55] episode = 912 | episode_len = 9 | episode_return = 1.0000 | steps = 8208 | total_regret = 184.0000 | total_return = 728.0000
I0611 18:55:42.432511 140080572294976 terminal_logging.py:55] episode = 913 | episode_len = 9 | episode_return = 1.0000 | steps = 8217 | total_regret = 184.0000 | total_return = 729.0000
I0611 18:55:42.432511 140080572294976 terminal_logging.py:55] episode = 913 | episode_len = 9 | episode_return = 1.0000 | steps = 8217 | total_regret = 184.0000 | total_return = 729.0000
I0611 18:55:42.481451 140080572294976 terminal_logging.py:55] episode = 914 | episode_len = 9 | episode_return = 1.0000 | steps = 8226 | total_regret = 184.0000 | total_return = 730.0000
I0611 18:55:42.481451 140080572294976 terminal_logging.py:55] episode = 914 | episode_len = 9 | episode_return = 1.0000 | steps = 8226 | total_regret = 184.0000 | total_return = 730.0000
I0611 18:55:42.531771 140080572294976 terminal_logging.py:55] episode = 915 | episode_len = 9 | episode_return = 1.0000 | steps = 8235 | total_regret = 184.0000 | total_return = 731.0000
I0611 18:55:42.531771 140080572294976 terminal_logging.py:55] episode = 915 | episode_len = 9 | episode_return = 1.0000 | steps = 8235 | total_regret = 184.0000 | total_return = 731.0000
I0611 18:55:42.576751 140080572294976 terminal_logging.py:55] episode = 916 | episode_len = 9 | episode_return = 1.0000 | steps = 8244 | total_regret = 184.0000 | total_return = 732.0000
I0611 18:55:42.576751 140080572294976 terminal_logging.py:55] episode = 916 | episode_len = 9 | episode_return = 1.0000 | steps = 8244 | total_regret = 184.0000 | total_return = 732.0000
I0611 18:55:42.637273 140080572294976 terminal_logging.py:55] episode = 917 | episode_len = 9 | episode_return = 1.0000 | steps = 8253 | total_regret = 184.0000 | total_return = 733.0000
I0611 18:55:42.637273 140080572294976 terminal_logging.py:55] episode = 917 | episode_len = 9 | episode_return = 1.0000 | steps = 8253 | total_regret = 184.0000 | total_return = 733.0000
I0611 18:55:42.733560 140080572294976 terminal_logging.py:55] episode = 918 | episode_len = 9 | episode_return = 1.0000 | steps = 8262 | total_regret = 184.0000 | total_return = 734.0000
I0611 18:55:42.733560 140080572294976 terminal_logging.py:55] episode = 918 | episode_len = 9 | episode_return = 1.0000 | steps = 8262 | total_regret = 184.0000 | total_return = 734.0000
I0611 18:55:42.815781 140080572294976 terminal_logging.py:55] episode = 919 | episode_len = 9 | episode_return = 1.0000 | steps = 8271 | total_regret = 184.0000 | total_return = 735.0000
I0611 18:55:42.815781 140080572294976 terminal_logging.py:55] episode = 919 | episode_len = 9 | episode_return = 1.0000 | steps = 8271 | total_regret = 184.0000 | total_return = 735.0000
I0611 18:55:42.888291 140080572294976 terminal_logging.py:55] episode = 920 | episode_len = 9 | episode_return = 1.0000 | steps = 8280 | total_regret = 184.0000 | total_return = 736.0000
I0611 18:55:42.888291 140080572294976 terminal_logging.py:55] episode = 920 | episode_len = 9 | episode_return = 1.0000 | steps = 8280 | total_regret = 184.0000 | total_return = 736.0000
I0611 18:55:42.950162 140080572294976 terminal_logging.py:55] episode = 921 | episode_len = 9 | episode_return = 1.0000 | steps = 8289 | total_regret = 184.0000 | total_return = 737.0000
I0611 18:55:42.950162 140080572294976 terminal_logging.py:55] episode = 921 | episode_len = 9 | episode_return = 1.0000 | steps = 8289 | total_regret = 184.0000 | total_return = 737.0000
I0611 18:55:43.018421 140080572294976 terminal_logging.py:55] episode = 922 | episode_len = 9 | episode_return = 1.0000 | steps = 8298 | total_regret = 184.0000 | total_return = 738.0000
I0611 18:55:43.018421 140080572294976 terminal_logging.py:55] episode = 922 | episode_len = 9 | episode_return = 1.0000 | steps = 8298 | total_regret = 184.0000 | total_return = 738.0000
I0611 18:55:43.083491 140080572294976 terminal_logging.py:55] episode = 923 | episode_len = 9 | episode_return = 1.0000 | steps = 8307 | total_regret = 184.0000 | total_return = 739.0000
I0611 18:55:43.083491 140080572294976 terminal_logging.py:55] episode = 923 | episode_len = 9 | episode_return = 1.0000 | steps = 8307 | total_regret = 184.0000 | total_return = 739.0000
I0611 18:55:43.145801 140080572294976 terminal_logging.py:55] episode = 924 | episode_len = 9 | episode_return = 1.0000 | steps = 8316 | total_regret = 184.0000 | total_return = 740.0000
I0611 18:55:43.145801 140080572294976 terminal_logging.py:55] episode = 924 | episode_len = 9 | episode_return = 1.0000 | steps = 8316 | total_regret = 184.0000 | total_return = 740.0000
I0611 18:55:43.200433 140080572294976 terminal_logging.py:55] episode = 925 | episode_len = 9 | episode_return = -1.0000 | steps = 8325 | total_regret = 186.0000 | total_return = 739.0000
I0611 18:55:43.200433 140080572294976 terminal_logging.py:55] episode = 925 | episode_len = 9 | episode_return = -1.0000 | steps = 8325 | total_regret = 186.0000 | total_return = 739.0000
I0611 18:55:43.258685 140080572294976 terminal_logging.py:55] episode = 926 | episode_len = 9 | episode_return = 1.0000 | steps = 8334 | total_regret = 186.0000 | total_return = 740.0000
I0611 18:55:43.258685 140080572294976 terminal_logging.py:55] episode = 926 | episode_len = 9 | episode_return = 1.0000 | steps = 8334 | total_regret = 186.0000 | total_return = 740.0000
I0611 18:55:43.298074 140080572294976 terminal_logging.py:55] episode = 927 | episode_len = 9 | episode_return = 1.0000 | steps = 8343 | total_regret = 186.0000 | total_return = 741.0000
I0611 18:55:43.298074 140080572294976 terminal_logging.py:55] episode = 927 | episode_len = 9 | episode_return = 1.0000 | steps = 8343 | total_regret = 186.0000 | total_return = 741.0000
I0611 18:55:43.337593 140080572294976 terminal_logging.py:55] episode = 928 | episode_len = 9 | episode_return = 1.0000 | steps = 8352 | total_regret = 186.0000 | total_return = 742.0000
I0611 18:55:43.337593 140080572294976 terminal_logging.py:55] episode = 928 | episode_len = 9 | episode_return = 1.0000 | steps = 8352 | total_regret = 186.0000 | total_return = 742.0000
I0611 18:55:43.379059 140080572294976 terminal_logging.py:55] episode = 929 | episode_len = 9 | episode_return = 1.0000 | steps = 8361 | total_regret = 186.0000 | total_return = 743.0000
I0611 18:55:43.379059 140080572294976 terminal_logging.py:55] episode = 929 | episode_len = 9 | episode_return = 1.0000 | steps = 8361 | total_regret = 186.0000 | total_return = 743.0000
I0611 18:55:43.471091 140080572294976 terminal_logging.py:55] episode = 930 | episode_len = 9 | episode_return = 1.0000 | steps = 8370 | total_regret = 186.0000 | total_return = 744.0000
I0611 18:55:43.471091 140080572294976 terminal_logging.py:55] episode = 930 | episode_len = 9 | episode_return = 1.0000 | steps = 8370 | total_regret = 186.0000 | total_return = 744.0000
I0611 18:55:43.509048 140080572294976 terminal_logging.py:55] episode = 931 | episode_len = 9 | episode_return = 1.0000 | steps = 8379 | total_regret = 186.0000 | total_return = 745.0000
I0611 18:55:43.509048 140080572294976 terminal_logging.py:55] episode = 931 | episode_len = 9 | episode_return = 1.0000 | steps = 8379 | total_regret = 186.0000 | total_return = 745.0000
I0611 18:55:43.551764 140080572294976 terminal_logging.py:55] episode = 932 | episode_len = 9 | episode_return = 1.0000 | steps = 8388 | total_regret = 186.0000 | total_return = 746.0000
I0611 18:55:43.551764 140080572294976 terminal_logging.py:55] episode = 932 | episode_len = 9 | episode_return = 1.0000 | steps = 8388 | total_regret = 186.0000 | total_return = 746.0000
I0611 18:55:43.592375 140080572294976 terminal_logging.py:55] episode = 933 | episode_len = 9 | episode_return = 1.0000 | steps = 8397 | total_regret = 186.0000 | total_return = 747.0000
I0611 18:55:43.592375 140080572294976 terminal_logging.py:55] episode = 933 | episode_len = 9 | episode_return = 1.0000 | steps = 8397 | total_regret = 186.0000 | total_return = 747.0000
I0611 18:55:43.629722 140080572294976 terminal_logging.py:55] episode = 934 | episode_len = 9 | episode_return = 1.0000 | steps = 8406 | total_regret = 186.0000 | total_return = 748.0000
I0611 18:55:43.629722 140080572294976 terminal_logging.py:55] episode = 934 | episode_len = 9 | episode_return = 1.0000 | steps = 8406 | total_regret = 186.0000 | total_return = 748.0000
I0611 18:55:43.669831 140080572294976 terminal_logging.py:55] episode = 935 | episode_len = 9 | episode_return = 1.0000 | steps = 8415 | total_regret = 186.0000 | total_return = 749.0000
I0611 18:55:43.669831 140080572294976 terminal_logging.py:55] episode = 935 | episode_len = 9 | episode_return = 1.0000 | steps = 8415 | total_regret = 186.0000 | total_return = 749.0000
I0611 18:55:43.714940 140080572294976 terminal_logging.py:55] episode = 936 | episode_len = 9 | episode_return = 1.0000 | steps = 8424 | total_regret = 186.0000 | total_return = 750.0000
I0611 18:55:43.714940 140080572294976 terminal_logging.py:55] episode = 936 | episode_len = 9 | episode_return = 1.0000 | steps = 8424 | total_regret = 186.0000 | total_return = 750.0000
I0611 18:55:43.787739 140080572294976 terminal_logging.py:55] episode = 937 | episode_len = 9 | episode_return = 1.0000 | steps = 8433 | total_regret = 186.0000 | total_return = 751.0000
I0611 18:55:43.787739 140080572294976 terminal_logging.py:55] episode = 937 | episode_len = 9 | episode_return = 1.0000 | steps = 8433 | total_regret = 186.0000 | total_return = 751.0000
I0611 18:55:43.845156 140080572294976 terminal_logging.py:55] episode = 938 | episode_len = 9 | episode_return = 1.0000 | steps = 8442 | total_regret = 186.0000 | total_return = 752.0000
I0611 18:55:43.845156 140080572294976 terminal_logging.py:55] episode = 938 | episode_len = 9 | episode_return = 1.0000 | steps = 8442 | total_regret = 186.0000 | total_return = 752.0000
I0611 18:55:43.912374 140080572294976 terminal_logging.py:55] episode = 939 | episode_len = 9 | episode_return = 1.0000 | steps = 8451 | total_regret = 186.0000 | total_return = 753.0000
I0611 18:55:43.912374 140080572294976 terminal_logging.py:55] episode = 939 | episode_len = 9 | episode_return = 1.0000 | steps = 8451 | total_regret = 186.0000 | total_return = 753.0000
I0611 18:55:43.990990 140080572294976 terminal_logging.py:55] episode = 940 | episode_len = 9 | episode_return = 1.0000 | steps = 8460 | total_regret = 186.0000 | total_return = 754.0000
I0611 18:55:43.990990 140080572294976 terminal_logging.py:55] episode = 940 | episode_len = 9 | episode_return = 1.0000 | steps = 8460 | total_regret = 186.0000 | total_return = 754.0000
I0611 18:55:44.043656 140080572294976 terminal_logging.py:55] episode = 941 | episode_len = 9 | episode_return = -1.0000 | steps = 8469 | total_regret = 188.0000 | total_return = 753.0000
I0611 18:55:44.043656 140080572294976 terminal_logging.py:55] episode = 941 | episode_len = 9 | episode_return = -1.0000 | steps = 8469 | total_regret = 188.0000 | total_return = 753.0000
I0611 18:55:44.117217 140080572294976 terminal_logging.py:55] episode = 942 | episode_len = 9 | episode_return = 1.0000 | steps = 8478 | total_regret = 188.0000 | total_return = 754.0000
I0611 18:55:44.117217 140080572294976 terminal_logging.py:55] episode = 942 | episode_len = 9 | episode_return = 1.0000 | steps = 8478 | total_regret = 188.0000 | total_return = 754.0000
I0611 18:55:44.192460 140080572294976 terminal_logging.py:55] episode = 943 | episode_len = 9 | episode_return = 1.0000 | steps = 8487 | total_regret = 188.0000 | total_return = 755.0000
I0611 18:55:44.192460 140080572294976 terminal_logging.py:55] episode = 943 | episode_len = 9 | episode_return = 1.0000 | steps = 8487 | total_regret = 188.0000 | total_return = 755.0000
I0611 18:55:44.259183 140080572294976 terminal_logging.py:55] episode = 944 | episode_len = 9 | episode_return = 1.0000 | steps = 8496 | total_regret = 188.0000 | total_return = 756.0000
I0611 18:55:44.259183 140080572294976 terminal_logging.py:55] episode = 944 | episode_len = 9 | episode_return = 1.0000 | steps = 8496 | total_regret = 188.0000 | total_return = 756.0000
I0611 18:55:44.381025 140080572294976 terminal_logging.py:55] episode = 945 | episode_len = 9 | episode_return = 1.0000 | steps = 8505 | total_regret = 188.0000 | total_return = 757.0000
I0611 18:55:44.381025 140080572294976 terminal_logging.py:55] episode = 945 | episode_len = 9 | episode_return = 1.0000 | steps = 8505 | total_regret = 188.0000 | total_return = 757.0000
I0611 18:55:44.466555 140080572294976 terminal_logging.py:55] episode = 946 | episode_len = 9 | episode_return = 1.0000 | steps = 8514 | total_regret = 188.0000 | total_return = 758.0000
I0611 18:55:44.466555 140080572294976 terminal_logging.py:55] episode = 946 | episode_len = 9 | episode_return = 1.0000 | steps = 8514 | total_regret = 188.0000 | total_return = 758.0000
I0611 18:55:44.533489 140080572294976 terminal_logging.py:55] episode = 947 | episode_len = 9 | episode_return = 1.0000 | steps = 8523 | total_regret = 188.0000 | total_return = 759.0000
I0611 18:55:44.533489 140080572294976 terminal_logging.py:55] episode = 947 | episode_len = 9 | episode_return = 1.0000 | steps = 8523 | total_regret = 188.0000 | total_return = 759.0000
I0611 18:55:44.592094 140080572294976 terminal_logging.py:55] episode = 948 | episode_len = 9 | episode_return = 1.0000 | steps = 8532 | total_regret = 188.0000 | total_return = 760.0000
I0611 18:55:44.592094 140080572294976 terminal_logging.py:55] episode = 948 | episode_len = 9 | episode_return = 1.0000 | steps = 8532 | total_regret = 188.0000 | total_return = 760.0000
I0611 18:55:44.648203 140080572294976 terminal_logging.py:55] episode = 949 | episode_len = 9 | episode_return = 1.0000 | steps = 8541 | total_regret = 188.0000 | total_return = 761.0000
I0611 18:55:44.648203 140080572294976 terminal_logging.py:55] episode = 949 | episode_len = 9 | episode_return = 1.0000 | steps = 8541 | total_regret = 188.0000 | total_return = 761.0000
I0611 18:55:44.702085 140080572294976 terminal_logging.py:55] episode = 950 | episode_len = 9 | episode_return = 1.0000 | steps = 8550 | total_regret = 188.0000 | total_return = 762.0000
I0611 18:55:44.702085 140080572294976 terminal_logging.py:55] episode = 950 | episode_len = 9 | episode_return = 1.0000 | steps = 8550 | total_regret = 188.0000 | total_return = 762.0000
I0611 18:55:44.752325 140080572294976 terminal_logging.py:55] episode = 951 | episode_len = 9 | episode_return = 1.0000 | steps = 8559 | total_regret = 188.0000 | total_return = 763.0000
I0611 18:55:44.752325 140080572294976 terminal_logging.py:55] episode = 951 | episode_len = 9 | episode_return = 1.0000 | steps = 8559 | total_regret = 188.0000 | total_return = 763.0000
I0611 18:55:44.796785 140080572294976 terminal_logging.py:55] episode = 952 | episode_len = 9 | episode_return = 1.0000 | steps = 8568 | total_regret = 188.0000 | total_return = 764.0000
I0611 18:55:44.796785 140080572294976 terminal_logging.py:55] episode = 952 | episode_len = 9 | episode_return = 1.0000 | steps = 8568 | total_regret = 188.0000 | total_return = 764.0000
I0611 18:55:44.852460 140080572294976 terminal_logging.py:55] episode = 953 | episode_len = 9 | episode_return = 1.0000 | steps = 8577 | total_regret = 188.0000 | total_return = 765.0000
I0611 18:55:44.852460 140080572294976 terminal_logging.py:55] episode = 953 | episode_len = 9 | episode_return = 1.0000 | steps = 8577 | total_regret = 188.0000 | total_return = 765.0000
I0611 18:55:44.889939 140080572294976 terminal_logging.py:55] episode = 954 | episode_len = 9 | episode_return = 1.0000 | steps = 8586 | total_regret = 188.0000 | total_return = 766.0000
I0611 18:55:44.889939 140080572294976 terminal_logging.py:55] episode = 954 | episode_len = 9 | episode_return = 1.0000 | steps = 8586 | total_regret = 188.0000 | total_return = 766.0000
I0611 18:55:44.928322 140080572294976 terminal_logging.py:55] episode = 955 | episode_len = 9 | episode_return = -1.0000 | steps = 8595 | total_regret = 190.0000 | total_return = 765.0000
I0611 18:55:44.928322 140080572294976 terminal_logging.py:55] episode = 955 | episode_len = 9 | episode_return = -1.0000 | steps = 8595 | total_regret = 190.0000 | total_return = 765.0000
I0611 18:55:44.972561 140080572294976 terminal_logging.py:55] episode = 956 | episode_len = 9 | episode_return = 1.0000 | steps = 8604 | total_regret = 190.0000 | total_return = 766.0000
I0611 18:55:44.972561 140080572294976 terminal_logging.py:55] episode = 956 | episode_len = 9 | episode_return = 1.0000 | steps = 8604 | total_regret = 190.0000 | total_return = 766.0000
I0611 18:55:45.018397 140080572294976 terminal_logging.py:55] episode = 957 | episode_len = 9 | episode_return = 1.0000 | steps = 8613 | total_regret = 190.0000 | total_return = 767.0000
I0611 18:55:45.018397 140080572294976 terminal_logging.py:55] episode = 957 | episode_len = 9 | episode_return = 1.0000 | steps = 8613 | total_regret = 190.0000 | total_return = 767.0000
