setting ^dummy=dummy
setting ^_ignored=[]
I0611 12:35:04.855336 139897657034560 tpu_client.py:54] Starting the local TPU driver.
I0611 12:35:04.862223 139897657034560 xla_bridge.py:212] Unable to initialize backend 'tpu_driver': Not found: Unable to find driver in registry given worker: local://
I0611 12:35:04.862595 139897657034560 xla_bridge.py:212] Unable to initialize backend 'gpu': Not found: Could not find registered platform with name: "cuda". Available platform names are: Interpreter Host
I0611 12:35:04.866255 139897657034560 xla_bridge.py:212] Unable to initialize backend 'tpu': Invalid argument: TpuPlatform is not available.
W0611 12:35:04.866482 139897657034560 xla_bridge.py:215] No GPU/TPU found, falling back to CPU. (Set TF_CPP_MIN_LOG_LEVEL=0 and rerun for more info.)
I0611 12:35:07.143729 139897657034560 terminal_logging.py:55] episode = 1 | episode_len = 9 | episode_return = -1.0000 | steps = 9 | total_regret = 2.0000 | total_return = -1.0000
I0611 12:39:52.831262 139897657034560 terminal_logging.py:55] episode = 7254 | episode_len = 9 | episode_return = 1.0000 | steps = 65286 | total_regret = 852.0000 | total_return = 6402.0000
I0611 12:39:52.831262 139897657034560 terminal_logging.py:55] episode = 7254 | episode_len = 9 | episode_return = 1.0000 | steps = 65286 | total_regret = 852.0000 | total_return = 6402.0000
I0611 12:39:52.865844 139897657034560 terminal_logging.py:55] episode = 7255 | episode_len = 9 | episode_return = 1.0000 | steps = 65295 | total_regret = 852.0000 | total_return = 6403.0000
I0611 12:39:52.865844 139897657034560 terminal_logging.py:55] episode = 7255 | episode_len = 9 | episode_return = 1.0000 | steps = 65295 | total_regret = 852.0000 | total_return = 6403.0000
I0611 12:39:52.899473 139897657034560 terminal_logging.py:55] episode = 7256 | episode_len = 9 | episode_return = 1.0000 | steps = 65304 | total_regret = 852.0000 | total_return = 6404.0000
I0611 12:39:52.899473 139897657034560 terminal_logging.py:55] episode = 7256 | episode_len = 9 | episode_return = 1.0000 | steps = 65304 | total_regret = 852.0000 | total_return = 6404.0000
I0611 12:39:52.933977 139897657034560 terminal_logging.py:55] episode = 7257 | episode_len = 9 | episode_return = 1.0000 | steps = 65313 | total_regret = 852.0000 | total_return = 6405.0000
I0611 12:39:52.933977 139897657034560 terminal_logging.py:55] episode = 7257 | episode_len = 9 | episode_return = 1.0000 | steps = 65313 | total_regret = 852.0000 | total_return = 6405.0000
I0611 12:39:52.969169 139897657034560 terminal_logging.py:55] episode = 7258 | episode_len = 9 | episode_return = 1.0000 | steps = 65322 | total_regret = 852.0000 | total_return = 6406.0000
I0611 12:39:52.969169 139897657034560 terminal_logging.py:55] episode = 7258 | episode_len = 9 | episode_return = 1.0000 | steps = 65322 | total_regret = 852.0000 | total_return = 6406.0000
I0611 12:39:53.005016 139897657034560 terminal_logging.py:55] episode = 7259 | episode_len = 9 | episode_return = 1.0000 | steps = 65331 | total_regret = 852.0000 | total_return = 6407.0000
I0611 12:39:53.005016 139897657034560 terminal_logging.py:55] episode = 7259 | episode_len = 9 | episode_return = 1.0000 | steps = 65331 | total_regret = 852.0000 | total_return = 6407.0000
I0611 12:39:53.039580 139897657034560 terminal_logging.py:55] episode = 7260 | episode_len = 9 | episode_return = 1.0000 | steps = 65340 | total_regret = 852.0000 | total_return = 6408.0000
I0611 12:39:53.039580 139897657034560 terminal_logging.py:55] episode = 7260 | episode_len = 9 | episode_return = 1.0000 | steps = 65340 | total_regret = 852.0000 | total_return = 6408.0000
I0611 12:39:53.073620 139897657034560 terminal_logging.py:55] episode = 7261 | episode_len = 9 | episode_return = 1.0000 | steps = 65349 | total_regret = 852.0000 | total_return = 6409.0000
I0611 12:39:53.073620 139897657034560 terminal_logging.py:55] episode = 7261 | episode_len = 9 | episode_return = 1.0000 | steps = 65349 | total_regret = 852.0000 | total_return = 6409.0000
I0611 12:39:53.110599 139897657034560 terminal_logging.py:55] episode = 7262 | episode_len = 9 | episode_return = 1.0000 | steps = 65358 | total_regret = 852.0000 | total_return = 6410.0000
I0611 12:39:53.110599 139897657034560 terminal_logging.py:55] episode = 7262 | episode_len = 9 | episode_return = 1.0000 | steps = 65358 | total_regret = 852.0000 | total_return = 6410.0000
I0611 12:39:53.170521 139897657034560 terminal_logging.py:55] episode = 7263 | episode_len = 9 | episode_return = 1.0000 | steps = 65367 | total_regret = 852.0000 | total_return = 6411.0000
I0611 12:39:53.170521 139897657034560 terminal_logging.py:55] episode = 7263 | episode_len = 9 | episode_return = 1.0000 | steps = 65367 | total_regret = 852.0000 | total_return = 6411.0000
I0611 12:39:53.206868 139897657034560 terminal_logging.py:55] episode = 7264 | episode_len = 9 | episode_return = 1.0000 | steps = 65376 | total_regret = 852.0000 | total_return = 6412.0000
I0611 12:39:53.206868 139897657034560 terminal_logging.py:55] episode = 7264 | episode_len = 9 | episode_return = 1.0000 | steps = 65376 | total_regret = 852.0000 | total_return = 6412.0000
I0611 12:39:53.242184 139897657034560 terminal_logging.py:55] episode = 7265 | episode_len = 9 | episode_return = 1.0000 | steps = 65385 | total_regret = 852.0000 | total_return = 6413.0000
I0611 12:39:53.242184 139897657034560 terminal_logging.py:55] episode = 7265 | episode_len = 9 | episode_return = 1.0000 | steps = 65385 | total_regret = 852.0000 | total_return = 6413.0000
I0611 12:39:53.278118 139897657034560 terminal_logging.py:55] episode = 7266 | episode_len = 9 | episode_return = 1.0000 | steps = 65394 | total_regret = 852.0000 | total_return = 6414.0000
I0611 12:39:53.278118 139897657034560 terminal_logging.py:55] episode = 7266 | episode_len = 9 | episode_return = 1.0000 | steps = 65394 | total_regret = 852.0000 | total_return = 6414.0000
I0611 12:39:53.312354 139897657034560 terminal_logging.py:55] episode = 7267 | episode_len = 9 | episode_return = 1.0000 | steps = 65403 | total_regret = 852.0000 | total_return = 6415.0000
I0611 12:39:53.312354 139897657034560 terminal_logging.py:55] episode = 7267 | episode_len = 9 | episode_return = 1.0000 | steps = 65403 | total_regret = 852.0000 | total_return = 6415.0000
I0611 12:39:53.346153 139897657034560 terminal_logging.py:55] episode = 7268 | episode_len = 9 | episode_return = 1.0000 | steps = 65412 | total_regret = 852.0000 | total_return = 6416.0000
I0611 12:39:53.346153 139897657034560 terminal_logging.py:55] episode = 7268 | episode_len = 9 | episode_return = 1.0000 | steps = 65412 | total_regret = 852.0000 | total_return = 6416.0000
I0611 12:39:53.380576 139897657034560 terminal_logging.py:55] episode = 7269 | episode_len = 9 | episode_return = 1.0000 | steps = 65421 | total_regret = 852.0000 | total_return = 6417.0000
I0611 12:39:53.380576 139897657034560 terminal_logging.py:55] episode = 7269 | episode_len = 9 | episode_return = 1.0000 | steps = 65421 | total_regret = 852.0000 | total_return = 6417.0000
I0611 12:39:53.421101 139897657034560 terminal_logging.py:55] episode = 7270 | episode_len = 9 | episode_return = 1.0000 | steps = 65430 | total_regret = 852.0000 | total_return = 6418.0000
I0611 12:39:53.421101 139897657034560 terminal_logging.py:55] episode = 7270 | episode_len = 9 | episode_return = 1.0000 | steps = 65430 | total_regret = 852.0000 | total_return = 6418.0000
I0611 12:39:53.457508 139897657034560 terminal_logging.py:55] episode = 7271 | episode_len = 9 | episode_return = -1.0000 | steps = 65439 | total_regret = 854.0000 | total_return = 6417.0000
I0611 12:39:53.457508 139897657034560 terminal_logging.py:55] episode = 7271 | episode_len = 9 | episode_return = -1.0000 | steps = 65439 | total_regret = 854.0000 | total_return = 6417.0000
I0611 12:39:53.493737 139897657034560 terminal_logging.py:55] episode = 7272 | episode_len = 9 | episode_return = 1.0000 | steps = 65448 | total_regret = 854.0000 | total_return = 6418.0000
I0611 12:39:53.493737 139897657034560 terminal_logging.py:55] episode = 7272 | episode_len = 9 | episode_return = 1.0000 | steps = 65448 | total_regret = 854.0000 | total_return = 6418.0000
I0611 12:39:53.527613 139897657034560 terminal_logging.py:55] episode = 7273 | episode_len = 9 | episode_return = 1.0000 | steps = 65457 | total_regret = 854.0000 | total_return = 6419.0000
I0611 12:39:53.527613 139897657034560 terminal_logging.py:55] episode = 7273 | episode_len = 9 | episode_return = 1.0000 | steps = 65457 | total_regret = 854.0000 | total_return = 6419.0000
I0611 12:39:53.563580 139897657034560 terminal_logging.py:55] episode = 7274 | episode_len = 9 | episode_return = 1.0000 | steps = 65466 | total_regret = 854.0000 | total_return = 6420.0000
I0611 12:39:53.563580 139897657034560 terminal_logging.py:55] episode = 7274 | episode_len = 9 | episode_return = 1.0000 | steps = 65466 | total_regret = 854.0000 | total_return = 6420.0000
I0611 12:39:53.605804 139897657034560 terminal_logging.py:55] episode = 7275 | episode_len = 9 | episode_return = 1.0000 | steps = 65475 | total_regret = 854.0000 | total_return = 6421.0000
I0611 12:39:53.605804 139897657034560 terminal_logging.py:55] episode = 7275 | episode_len = 9 | episode_return = 1.0000 | steps = 65475 | total_regret = 854.0000 | total_return = 6421.0000
I0611 12:39:53.639160 139897657034560 terminal_logging.py:55] episode = 7276 | episode_len = 9 | episode_return = 1.0000 | steps = 65484 | total_regret = 854.0000 | total_return = 6422.0000
I0611 12:39:53.639160 139897657034560 terminal_logging.py:55] episode = 7276 | episode_len = 9 | episode_return = 1.0000 | steps = 65484 | total_regret = 854.0000 | total_return = 6422.0000
I0611 12:39:53.699413 139897657034560 terminal_logging.py:55] episode = 7277 | episode_len = 9 | episode_return = 1.0000 | steps = 65493 | total_regret = 854.0000 | total_return = 6423.0000
I0611 12:39:53.699413 139897657034560 terminal_logging.py:55] episode = 7277 | episode_len = 9 | episode_return = 1.0000 | steps = 65493 | total_regret = 854.0000 | total_return = 6423.0000
I0611 12:39:53.733623 139897657034560 terminal_logging.py:55] episode = 7278 | episode_len = 9 | episode_return = 1.0000 | steps = 65502 | total_regret = 854.0000 | total_return = 6424.0000
I0611 12:39:53.733623 139897657034560 terminal_logging.py:55] episode = 7278 | episode_len = 9 | episode_return = 1.0000 | steps = 65502 | total_regret = 854.0000 | total_return = 6424.0000
I0611 12:39:53.771222 139897657034560 terminal_logging.py:55] episode = 7279 | episode_len = 9 | episode_return = 1.0000 | steps = 65511 | total_regret = 854.0000 | total_return = 6425.0000
I0611 12:39:53.771222 139897657034560 terminal_logging.py:55] episode = 7279 | episode_len = 9 | episode_return = 1.0000 | steps = 65511 | total_regret = 854.0000 | total_return = 6425.0000
I0611 12:39:53.808938 139897657034560 terminal_logging.py:55] episode = 7280 | episode_len = 9 | episode_return = 1.0000 | steps = 65520 | total_regret = 854.0000 | total_return = 6426.0000
I0611 12:39:53.808938 139897657034560 terminal_logging.py:55] episode = 7280 | episode_len = 9 | episode_return = 1.0000 | steps = 65520 | total_regret = 854.0000 | total_return = 6426.0000
I0611 12:39:53.845400 139897657034560 terminal_logging.py:55] episode = 7281 | episode_len = 9 | episode_return = 1.0000 | steps = 65529 | total_regret = 854.0000 | total_return = 6427.0000
I0611 12:39:53.845400 139897657034560 terminal_logging.py:55] episode = 7281 | episode_len = 9 | episode_return = 1.0000 | steps = 65529 | total_regret = 854.0000 | total_return = 6427.0000
I0611 12:39:53.877885 139897657034560 terminal_logging.py:55] episode = 7282 | episode_len = 9 | episode_return = 1.0000 | steps = 65538 | total_regret = 854.0000 | total_return = 6428.0000
I0611 12:39:53.877885 139897657034560 terminal_logging.py:55] episode = 7282 | episode_len = 9 | episode_return = 1.0000 | steps = 65538 | total_regret = 854.0000 | total_return = 6428.0000
I0611 12:39:53.918639 139897657034560 terminal_logging.py:55] episode = 7283 | episode_len = 9 | episode_return = 1.0000 | steps = 65547 | total_regret = 854.0000 | total_return = 6429.0000
I0611 12:39:53.918639 139897657034560 terminal_logging.py:55] episode = 7283 | episode_len = 9 | episode_return = 1.0000 | steps = 65547 | total_regret = 854.0000 | total_return = 6429.0000
I0611 12:39:53.952634 139897657034560 terminal_logging.py:55] episode = 7284 | episode_len = 9 | episode_return = 1.0000 | steps = 65556 | total_regret = 854.0000 | total_return = 6430.0000
I0611 12:39:53.952634 139897657034560 terminal_logging.py:55] episode = 7284 | episode_len = 9 | episode_return = 1.0000 | steps = 65556 | total_regret = 854.0000 | total_return = 6430.0000
I0611 12:39:53.987097 139897657034560 terminal_logging.py:55] episode = 7285 | episode_len = 9 | episode_return = 1.0000 | steps = 65565 | total_regret = 854.0000 | total_return = 6431.0000
I0611 12:39:53.987097 139897657034560 terminal_logging.py:55] episode = 7285 | episode_len = 9 | episode_return = 1.0000 | steps = 65565 | total_regret = 854.0000 | total_return = 6431.0000
I0611 12:39:54.019114 139897657034560 terminal_logging.py:55] episode = 7286 | episode_len = 9 | episode_return = -1.0000 | steps = 65574 | total_regret = 856.0000 | total_return = 6430.0000
I0611 12:39:54.019114 139897657034560 terminal_logging.py:55] episode = 7286 | episode_len = 9 | episode_return = -1.0000 | steps = 65574 | total_regret = 856.0000 | total_return = 6430.0000
I0611 12:39:54.052204 139897657034560 terminal_logging.py:55] episode = 7287 | episode_len = 9 | episode_return = 1.0000 | steps = 65583 | total_regret = 856.0000 | total_return = 6431.0000
I0611 12:39:54.052204 139897657034560 terminal_logging.py:55] episode = 7287 | episode_len = 9 | episode_return = 1.0000 | steps = 65583 | total_regret = 856.0000 | total_return = 6431.0000
I0611 12:39:54.090657 139897657034560 terminal_logging.py:55] episode = 7288 | episode_len = 9 | episode_return = -1.0000 | steps = 65592 | total_regret = 858.0000 | total_return = 6430.0000
I0611 12:39:54.090657 139897657034560 terminal_logging.py:55] episode = 7288 | episode_len = 9 | episode_return = -1.0000 | steps = 65592 | total_regret = 858.0000 | total_return = 6430.0000
I0611 12:39:54.135814 139897657034560 terminal_logging.py:55] episode = 7289 | episode_len = 9 | episode_return = 1.0000 | steps = 65601 | total_regret = 858.0000 | total_return = 6431.0000
I0611 12:39:54.135814 139897657034560 terminal_logging.py:55] episode = 7289 | episode_len = 9 | episode_return = 1.0000 | steps = 65601 | total_regret = 858.0000 | total_return = 6431.0000
I0611 12:39:54.170368 139897657034560 terminal_logging.py:55] episode = 7290 | episode_len = 9 | episode_return = 1.0000 | steps = 65610 | total_regret = 858.0000 | total_return = 6432.0000
I0611 12:39:54.170368 139897657034560 terminal_logging.py:55] episode = 7290 | episode_len = 9 | episode_return = 1.0000 | steps = 65610 | total_regret = 858.0000 | total_return = 6432.0000
I0611 12:39:54.227963 139897657034560 terminal_logging.py:55] episode = 7291 | episode_len = 9 | episode_return = 1.0000 | steps = 65619 | total_regret = 858.0000 | total_return = 6433.0000
I0611 12:39:54.227963 139897657034560 terminal_logging.py:55] episode = 7291 | episode_len = 9 | episode_return = 1.0000 | steps = 65619 | total_regret = 858.0000 | total_return = 6433.0000
I0611 12:39:54.262853 139897657034560 terminal_logging.py:55] episode = 7292 | episode_len = 9 | episode_return = 1.0000 | steps = 65628 | total_regret = 858.0000 | total_return = 6434.0000
I0611 12:39:54.262853 139897657034560 terminal_logging.py:55] episode = 7292 | episode_len = 9 | episode_return = 1.0000 | steps = 65628 | total_regret = 858.0000 | total_return = 6434.0000
I0611 12:39:54.296460 139897657034560 terminal_logging.py:55] episode = 7293 | episode_len = 9 | episode_return = 1.0000 | steps = 65637 | total_regret = 858.0000 | total_return = 6435.0000
I0611 12:39:54.296460 139897657034560 terminal_logging.py:55] episode = 7293 | episode_len = 9 | episode_return = 1.0000 | steps = 65637 | total_regret = 858.0000 | total_return = 6435.0000
I0611 12:39:54.331674 139897657034560 terminal_logging.py:55] episode = 7294 | episode_len = 9 | episode_return = 1.0000 | steps = 65646 | total_regret = 858.0000 | total_return = 6436.0000
I0611 12:39:54.331674 139897657034560 terminal_logging.py:55] episode = 7294 | episode_len = 9 | episode_return = 1.0000 | steps = 65646 | total_regret = 858.0000 | total_return = 6436.0000
I0611 12:39:54.420627 139897657034560 terminal_logging.py:55] episode = 7295 | episode_len = 9 | episode_return = 1.0000 | steps = 65655 | total_regret = 858.0000 | total_return = 6437.0000
I0611 12:39:54.420627 139897657034560 terminal_logging.py:55] episode = 7295 | episode_len = 9 | episode_return = 1.0000 | steps = 65655 | total_regret = 858.0000 | total_return = 6437.0000
I0611 12:39:54.456532 139897657034560 terminal_logging.py:55] episode = 7296 | episode_len = 9 | episode_return = 1.0000 | steps = 65664 | total_regret = 858.0000 | total_return = 6438.0000
I0611 12:39:54.456532 139897657034560 terminal_logging.py:55] episode = 7296 | episode_len = 9 | episode_return = 1.0000 | steps = 65664 | total_regret = 858.0000 | total_return = 6438.0000
I0611 12:39:54.491847 139897657034560 terminal_logging.py:55] episode = 7297 | episode_len = 9 | episode_return = 1.0000 | steps = 65673 | total_regret = 858.0000 | total_return = 6439.0000
I0611 12:39:54.491847 139897657034560 terminal_logging.py:55] episode = 7297 | episode_len = 9 | episode_return = 1.0000 | steps = 65673 | total_regret = 858.0000 | total_return = 6439.0000
I0611 12:39:54.523576 139897657034560 terminal_logging.py:55] episode = 7298 | episode_len = 9 | episode_return = 1.0000 | steps = 65682 | total_regret = 858.0000 | total_return = 6440.0000
I0611 12:39:54.523576 139897657034560 terminal_logging.py:55] episode = 7298 | episode_len = 9 | episode_return = 1.0000 | steps = 65682 | total_regret = 858.0000 | total_return = 6440.0000
I0611 12:39:54.556231 139897657034560 terminal_logging.py:55] episode = 7299 | episode_len = 9 | episode_return = -1.0000 | steps = 65691 | total_regret = 860.0000 | total_return = 6439.0000
I0611 12:39:54.556231 139897657034560 terminal_logging.py:55] episode = 7299 | episode_len = 9 | episode_return = -1.0000 | steps = 65691 | total_regret = 860.0000 | total_return = 6439.0000
I0611 12:39:54.593564 139897657034560 terminal_logging.py:55] episode = 7300 | episode_len = 9 | episode_return = 1.0000 | steps = 65700 | total_regret = 860.0000 | total_return = 6440.0000
I0611 12:39:54.593564 139897657034560 terminal_logging.py:55] episode = 7300 | episode_len = 9 | episode_return = 1.0000 | steps = 65700 | total_regret = 860.0000 | total_return = 6440.0000
I0611 12:39:54.629969 139897657034560 terminal_logging.py:55] episode = 7301 | episode_len = 9 | episode_return = 1.0000 | steps = 65709 | total_regret = 860.0000 | total_return = 6441.0000
I0611 12:39:54.629969 139897657034560 terminal_logging.py:55] episode = 7301 | episode_len = 9 | episode_return = 1.0000 | steps = 65709 | total_regret = 860.0000 | total_return = 6441.0000
I0611 12:39:54.662581 139897657034560 terminal_logging.py:55] episode = 7302 | episode_len = 9 | episode_return = 1.0000 | steps = 65718 | total_regret = 860.0000 | total_return = 6442.0000
I0611 12:39:54.662581 139897657034560 terminal_logging.py:55] episode = 7302 | episode_len = 9 | episode_return = 1.0000 | steps = 65718 | total_regret = 860.0000 | total_return = 6442.0000
I0611 12:39:54.697437 139897657034560 terminal_logging.py:55] episode = 7303 | episode_len = 9 | episode_return = 1.0000 | steps = 65727 | total_regret = 860.0000 | total_return = 6443.0000
I0611 12:39:54.697437 139897657034560 terminal_logging.py:55] episode = 7303 | episode_len = 9 | episode_return = 1.0000 | steps = 65727 | total_regret = 860.0000 | total_return = 6443.0000
I0611 12:39:54.755139 139897657034560 terminal_logging.py:55] episode = 7304 | episode_len = 9 | episode_return = 1.0000 | steps = 65736 | total_regret = 860.0000 | total_return = 6444.0000
I0611 12:39:54.755139 139897657034560 terminal_logging.py:55] episode = 7304 | episode_len = 9 | episode_return = 1.0000 | steps = 65736 | total_regret = 860.0000 | total_return = 6444.0000
I0611 12:39:54.788681 139897657034560 terminal_logging.py:55] episode = 7305 | episode_len = 9 | episode_return = 1.0000 | steps = 65745 | total_regret = 860.0000 | total_return = 6445.0000
I0611 12:39:54.788681 139897657034560 terminal_logging.py:55] episode = 7305 | episode_len = 9 | episode_return = 1.0000 | steps = 65745 | total_regret = 860.0000 | total_return = 6445.0000
I0611 12:39:54.823147 139897657034560 terminal_logging.py:55] episode = 7306 | episode_len = 9 | episode_return = 1.0000 | steps = 65754 | total_regret = 860.0000 | total_return = 6446.0000
I0611 12:39:54.823147 139897657034560 terminal_logging.py:55] episode = 7306 | episode_len = 9 | episode_return = 1.0000 | steps = 65754 | total_regret = 860.0000 | total_return = 6446.0000
I0611 12:39:54.857629 139897657034560 terminal_logging.py:55] episode = 7307 | episode_len = 9 | episode_return = 1.0000 | steps = 65763 | total_regret = 860.0000 | total_return = 6447.0000
I0611 12:39:54.857629 139897657034560 terminal_logging.py:55] episode = 7307 | episode_len = 9 | episode_return = 1.0000 | steps = 65763 | total_regret = 860.0000 | total_return = 6447.0000
I0611 12:39:54.890644 139897657034560 terminal_logging.py:55] episode = 7308 | episode_len = 9 | episode_return = 1.0000 | steps = 65772 | total_regret = 860.0000 | total_return = 6448.0000
I0611 12:39:54.890644 139897657034560 terminal_logging.py:55] episode = 7308 | episode_len = 9 | episode_return = 1.0000 | steps = 65772 | total_regret = 860.0000 | total_return = 6448.0000
I0611 12:39:54.929750 139897657034560 terminal_logging.py:55] episode = 7309 | episode_len = 9 | episode_return = 1.0000 | steps = 65781 | total_regret = 860.0000 | total_return = 6449.0000
I0611 12:39:54.929750 139897657034560 terminal_logging.py:55] episode = 7309 | episode_len = 9 | episode_return = 1.0000 | steps = 65781 | total_regret = 860.0000 | total_return = 6449.0000
I0611 12:39:54.972584 139897657034560 terminal_logging.py:55] episode = 7310 | episode_len = 9 | episode_return = 1.0000 | steps = 65790 | total_regret = 860.0000 | total_return = 6450.0000
I0611 12:39:54.972584 139897657034560 terminal_logging.py:55] episode = 7310 | episode_len = 9 | episode_return = 1.0000 | steps = 65790 | total_regret = 860.0000 | total_return = 6450.0000
I0611 12:39:55.006615 139897657034560 terminal_logging.py:55] episode = 7311 | episode_len = 9 | episode_return = -1.0000 | steps = 65799 | total_regret = 862.0000 | total_return = 6449.0000
I0611 12:39:55.006615 139897657034560 terminal_logging.py:55] episode = 7311 | episode_len = 9 | episode_return = -1.0000 | steps = 65799 | total_regret = 862.0000 | total_return = 6449.0000
I0611 12:39:55.042089 139897657034560 terminal_logging.py:55] episode = 7312 | episode_len = 9 | episode_return = 1.0000 | steps = 65808 | total_regret = 862.0000 | total_return = 6450.0000
I0611 12:39:55.042089 139897657034560 terminal_logging.py:55] episode = 7312 | episode_len = 9 | episode_return = 1.0000 | steps = 65808 | total_regret = 862.0000 | total_return = 6450.0000
I0611 12:39:55.078793 139897657034560 terminal_logging.py:55] episode = 7313 | episode_len = 9 | episode_return = 1.0000 | steps = 65817 | total_regret = 862.0000 | total_return = 6451.0000
I0611 12:39:55.078793 139897657034560 terminal_logging.py:55] episode = 7313 | episode_len = 9 | episode_return = 1.0000 | steps = 65817 | total_regret = 862.0000 | total_return = 6451.0000
I0611 12:39:55.117841 139897657034560 terminal_logging.py:55] episode = 7314 | episode_len = 9 | episode_return = 1.0000 | steps = 65826 | total_regret = 862.0000 | total_return = 6452.0000
I0611 12:39:55.117841 139897657034560 terminal_logging.py:55] episode = 7314 | episode_len = 9 | episode_return = 1.0000 | steps = 65826 | total_regret = 862.0000 | total_return = 6452.0000
I0611 12:39:55.151545 139897657034560 terminal_logging.py:55] episode = 7315 | episode_len = 9 | episode_return = 1.0000 | steps = 65835 | total_regret = 862.0000 | total_return = 6453.0000
I0611 12:39:55.151545 139897657034560 terminal_logging.py:55] episode = 7315 | episode_len = 9 | episode_return = 1.0000 | steps = 65835 | total_regret = 862.0000 | total_return = 6453.0000
I0611 12:39:55.187234 139897657034560 terminal_logging.py:55] episode = 7316 | episode_len = 9 | episode_return = 1.0000 | steps = 65844 | total_regret = 862.0000 | total_return = 6454.0000
I0611 12:39:55.187234 139897657034560 terminal_logging.py:55] episode = 7316 | episode_len = 9 | episode_return = 1.0000 | steps = 65844 | total_regret = 862.0000 | total_return = 6454.0000
I0611 12:39:55.221655 139897657034560 terminal_logging.py:55] episode = 7317 | episode_len = 9 | episode_return = 1.0000 | steps = 65853 | total_regret = 862.0000 | total_return = 6455.0000
I0611 12:39:55.221655 139897657034560 terminal_logging.py:55] episode = 7317 | episode_len = 9 | episode_return = 1.0000 | steps = 65853 | total_regret = 862.0000 | total_return = 6455.0000
I0611 12:39:55.282272 139897657034560 terminal_logging.py:55] episode = 7318 | episode_len = 9 | episode_return = 1.0000 | steps = 65862 | total_regret = 862.0000 | total_return = 6456.0000
I0611 12:39:55.282272 139897657034560 terminal_logging.py:55] episode = 7318 | episode_len = 9 | episode_return = 1.0000 | steps = 65862 | total_regret = 862.0000 | total_return = 6456.0000
I0611 12:39:55.317076 139897657034560 terminal_logging.py:55] episode = 7319 | episode_len = 9 | episode_return = 1.0000 | steps = 65871 | total_regret = 862.0000 | total_return = 6457.0000
I0611 12:39:55.317076 139897657034560 terminal_logging.py:55] episode = 7319 | episode_len = 9 | episode_return = 1.0000 | steps = 65871 | total_regret = 862.0000 | total_return = 6457.0000
I0611 12:39:55.350570 139897657034560 terminal_logging.py:55] episode = 7320 | episode_len = 9 | episode_return = 1.0000 | steps = 65880 | total_regret = 862.0000 | total_return = 6458.0000
I0611 12:39:55.350570 139897657034560 terminal_logging.py:55] episode = 7320 | episode_len = 9 | episode_return = 1.0000 | steps = 65880 | total_regret = 862.0000 | total_return = 6458.0000
I0611 12:39:55.384712 139897657034560 terminal_logging.py:55] episode = 7321 | episode_len = 9 | episode_return = 1.0000 | steps = 65889 | total_regret = 862.0000 | total_return = 6459.0000
I0611 12:39:55.384712 139897657034560 terminal_logging.py:55] episode = 7321 | episode_len = 9 | episode_return = 1.0000 | steps = 65889 | total_regret = 862.0000 | total_return = 6459.0000
I0611 12:39:55.418432 139897657034560 terminal_logging.py:55] episode = 7322 | episode_len = 9 | episode_return = 1.0000 | steps = 65898 | total_regret = 862.0000 | total_return = 6460.0000
I0611 12:39:55.418432 139897657034560 terminal_logging.py:55] episode = 7322 | episode_len = 9 | episode_return = 1.0000 | steps = 65898 | total_regret = 862.0000 | total_return = 6460.0000
I0611 12:39:55.452390 139897657034560 terminal_logging.py:55] episode = 7323 | episode_len = 9 | episode_return = 1.0000 | steps = 65907 | total_regret = 862.0000 | total_return = 6461.0000
I0611 12:39:55.452390 139897657034560 terminal_logging.py:55] episode = 7323 | episode_len = 9 | episode_return = 1.0000 | steps = 65907 | total_regret = 862.0000 | total_return = 6461.0000
I0611 12:39:55.487766 139897657034560 terminal_logging.py:55] episode = 7324 | episode_len = 9 | episode_return = 1.0000 | steps = 65916 | total_regret = 862.0000 | total_return = 6462.0000
I0611 12:39:55.487766 139897657034560 terminal_logging.py:55] episode = 7324 | episode_len = 9 | episode_return = 1.0000 | steps = 65916 | total_regret = 862.0000 | total_return = 6462.0000
I0611 12:39:55.522168 139897657034560 terminal_logging.py:55] episode = 7325 | episode_len = 9 | episode_return = 1.0000 | steps = 65925 | total_regret = 862.0000 | total_return = 6463.0000
I0611 12:39:55.522168 139897657034560 terminal_logging.py:55] episode = 7325 | episode_len = 9 | episode_return = 1.0000 | steps = 65925 | total_regret = 862.0000 | total_return = 6463.0000
I0611 12:39:55.558661 139897657034560 terminal_logging.py:55] episode = 7326 | episode_len = 9 | episode_return = 1.0000 | steps = 65934 | total_regret = 862.0000 | total_return = 6464.0000
I0611 12:39:55.558661 139897657034560 terminal_logging.py:55] episode = 7326 | episode_len = 9 | episode_return = 1.0000 | steps = 65934 | total_regret = 862.0000 | total_return = 6464.0000
I0611 12:39:55.596198 139897657034560 terminal_logging.py:55] episode = 7327 | episode_len = 9 | episode_return = -1.0000 | steps = 65943 | total_regret = 864.0000 | total_return = 6463.0000
I0611 12:39:55.596198 139897657034560 terminal_logging.py:55] episode = 7327 | episode_len = 9 | episode_return = -1.0000 | steps = 65943 | total_regret = 864.0000 | total_return = 6463.0000
I0611 12:39:55.631257 139897657034560 terminal_logging.py:55] episode = 7328 | episode_len = 9 | episode_return = 1.0000 | steps = 65952 | total_regret = 864.0000 | total_return = 6464.0000
I0611 12:39:55.631257 139897657034560 terminal_logging.py:55] episode = 7328 | episode_len = 9 | episode_return = 1.0000 | steps = 65952 | total_regret = 864.0000 | total_return = 6464.0000
